,max_len
boydwoo_str_m3_o4_o21_pcu_sym_4,12.335071785156682
boydwoo_str_m1_o1_o27_pcu_sym_38,15.891683235632575
KEVBUK01_FSR,14.374868494507504
gmof_Zn2O8N2-irmof10_A-irmof8_A_No267,11.654640035303414
gmof_Zn4O13-BDC_A-DPAC_A_No146,14.188217954897668
pyrene_GILFIT,20.128897061004846
gmof_Zn2O8-ADC_A-irmof7_A_No1099,9.8678364707678
ALIDUU_FSR,4.275400408118316
boydwoo_str_m3_o13_o20_pcu_sym_180,10.962049179106003
boydwoo_str_m5_Al_o13_o27_sra_sym_13,15.81492458697947
EDUDAK01_FSR,7.259999813959411
GECXUH01_FSR,7.485975809725522
OKIJIC_FSR,11.871554364087848
IQOJAB_FSR,13.858599299500165
SIXFIQ01_FSR,14.261224156716818
boydwoo_str_m3_o1_o8_pcu_sym_63,11.426420139949926
boydwoo_str_m7_Zn_o1_o12_bcu_sym_164,10.014510127600925
gmof_Al2O6-irmof16_B-irmof6_B_No78,7.674320564349717
gmof_AlO6-DPAC_A_No23,14.17561129347887
YASNIQ_FSR,6.533074709578476
boydwoo_str_m3_o11_o19_pcu_sym_120,8.35232645470125
tobacco_SR_ttv_v1-3c_B_Ch_v2-12c_Zr_1_Ch_1B_4H_Ch_2x2x2,22.046990777821957
boydwoo_str_m3_o7_o14_pcu_sym_103,14.259801885918078
core_BEPRIZ_freeONLY,14.520966672453158
DEKXUP_FSR,11.257153889991994
SETQUF_FSR,7.485976017310576
boydwoo_str_m4_Al_o23_o23_acs_sym_103,12.503978380025504
boydwoo_str_m4_Al_o6_o7_acs_sym_130,14.258972385877488
OSIWIX_FSR,5.330005630557378
KAYJUS_FSR,12.088907495783412
gmof_Al2O6-irmof10_B-irmof7_B_No704,11.604975130070526
gmof_Zn2O8N2-ADC_A-irmof20_A_No836,13.90418768830525
boydwoo_str_m5_Al_o3_o13_sra_sym_32,15.902411412625288
gmof_Al2O6-ADC_B-fum_B_No215,5.493029680136527
boydwoo_str_m3_o3_o14_pcu_sym_60,17.007854248996523
tobacco_srsb_sym_3_on_2_sym_3_mc_0_L_6,15.686654201932614
boydwoo_str_m3_o13_o15_pcu_sym_193,15.836376960959651
ANAWOD_FSR,7.524455154828691
boydwoo_str_m3_o5_o22_pcu_sym_145,11.704280209584049
boydwoo_str_m1_o16_o18_pcu_sym_175,13.970279336452105
QOBZUD_FSR,22.187620217004454
GUTRIX_FSR,4.285935754072697
core_EKIGIQ_freeONLY,7.482517304403102
AWEXOR_FSR,16.036373971407027
boydwoo_str_m5_Al_o8_o16_sra_sym_23,13.868161593797378
gmof_Al2O6-irmof10_B-irmof7_B_No681,11.651996296545864
boydwoo_str_m1_o11_o25_pcu_sym_123,12.3675355075503
gmof_Al2O6-fum_B-irmof7_B_No167,8.289118118068641
JIQREJ_FSR,11.719046775603822
gmof_Al2O6-BDC_B-irmof10_B_No85,11.691121513942958
boydwoo_str_m3_o14_o14_nbo_sym_6,9.534613462850363
boydwoo_str_m3_o2_o11_pcu_sym_139,11.586956328501712
CASQEU_FSR,11.697124344001718
gmof_AlO6-irmof8_A_No1,9.87764983648014
boydwoo_str_m4_Al_o6_o20_acs_sym_227,12.567111470122072
FAPFEJ_FSR,4.914836481190818
gmof_Zn4O13-BDC_A-DPAC_A_No614,14.257563992504389
TUNJUJ_FSR,9.346486787813234
boydwoo_str_m5_Al_o6_o17_sra_sym_84,12.573002913837323
boydwoo_str_m3_o17_o28_pcu_sym_186,20.167767211007344
boydwoo_str_m3_o3_o27_pcu_sym_62,15.987963154962996
IQIMUS_FSR,11.948879634587804
gmof_Al2O6-BDC_B-irmof7_B_No540,8.045632829709609
gmof_Al2O6-DPAC_B-irmof7_B_No365,14.285387118843824
ULIBEY_FSR,7.172197987694698
gmof_Zn4O13-BDC_A-irmof20_A_No554,9.277526693001478
gmof_AlO6-irmof6_A_No15,7.649632457106447
VURMOL_FSR,7.559081908101839
boydwoo_str_m1_o14_o22_pcu_sym_82,8.138812488279136
gmof_Al2O6-BDC_B-irmof7_B_No221,8.547184368307175
LIVTER_FSR,9.42162265912675
boydwoo_str_m3_o2_o15_pcu_sym_131,13.760768410349359
WONKOB_FSR,4.9127058239708346
gmof_Zn2O8N2-AZO_A-irmof20_A_No202,13.938403482117904
boydwoo_str_m5_Al_o19_o23_sra_sym_69,12.412575304987561
IWENII_FSR,15.62550759780111
boydwoo_str_m1_o10_o21_pcu_sym_128,10.50260704046422
gmof_Zn2O8N2-DPAC_A-irmof6_A_No61,14.220430896288372
boydwoo_str_m1_o9_o11_pcu_sym_64,18.793108899268017
boydwoo_str_m7_Zn_o11_o24_bcu_sym_69,10.357574161062278
gmof_Zn2O8N2-irmof6_A-irmof8_A_No210,9.877921588355102
boydwoo_str_m5_Al_o2_o27_sra_sym_79,15.945146701990048
AMIKOX_FSR,11.315592090984019
FIPJAR01_FSR,7.4859764761831125
boydwoo_str_m3_o4_o27_pcu_sym_157,15.93797415227528
boydwoo_str_m3_o14_o28_pcu_sym_258,20.226749308228037
boydwoo_str_m3_o21_o28_pcu_sym_86,20.226770518266843
core_KOLWEO_freeONLY,14.577115788840988
VERQOA01_FSR,3.3227205192466207
boydwoo_str_m3_o3_o9_pcu_sym_247,15.963405271581236
gmof_Al2O6-AZO_B-irmof20_B_No210,13.903668338962552
FEFHII_FSR,5.244439751754882
OCESUL01_FSR,4.295768990024312
gmof_Al2O6-irmof20_B-irmof7_B_No389,9.205944450321628
WIWTUU_FSR,5.669340348869583
OFEHEO_FSR,11.254103923523571
boydwoo_str_m1_o5_o15_pcu_sym_13,10.077344053890759
PUFVUJ_FSR,9.541350203879905
gmof_Al2O6-DPAC_B-irmof7_B_No709,14.236795552689646
gmof_Zn2O8N2-DPAC_A-irmof8_A_No229,14.300035501994826
boydwoo_str_m3_o13_o16_pcu_sym_48,11.54218557244412
boydwoo_str_m3_o14_o24_pcu_sym_108,8.908479817911598
boydwoo_str_m5_Al_o11_o19_sra_sym_132,8.371221445013884
boydwoo_str_m3_o22_o22_pcu_sym_69,7.350849982278691
IWEPUW_FSR,9.24217406114059
JOJJIC_FSR,5.049974177008789
TOHRUF01_FSR,5.023328277056795
gmof_AlO6-ADC_A_No7,13.889231159328018
gmof_AlO6-irmof6_A_No7,7.701132892002005
boydwoo_str_m3_o6_o17_pcu_sym_221,12.465741603647478
BAKYET_FSR,10.901895867438782
gmof_AlO6-DPAC_A_No11,14.294358637364846
GIKQEY_FSR,8.367039443436923
boydwoo_str_m3_o3_o5_pcu_sym_36,15.983548816957184
NESFAT_FSR,4.385851882859388
boydwoo_str_m4_Al_o20_o23_acs_sym_128,12.405202341203578
boydwoo_str_m3_o26_o28_pcu_sym_123,20.269739666156372
VAGMIB01_FSR,19.93814251085392
gmof_Zn2O8N2-irmof14_A-irmof8_A_No19,11.57709678095937
FODFIP_FSR,16.058213741441886
boydwoo_str_m3_o4_o14_nbo_sym_138,10.748403595171812
core_EKIGOW_freeONLY,7.658484131300438
ZIGQUE_FSR,12.417029758057145
gmof_Al2O6-irmof6_B-irmof7_B_No286,8.69894658876263
gmof_ZnN4-SiF6-irmof20_No3,5.990079464239736
gmof_Al2O6-BDC_B-irmof20_B_No9,9.271683385980023
boydwoo_str_m3_o1_o14_nbo_sym_274,7.5568056614158365
RICREB01_FSR,7.42563961736204
core_MUNPER_freeONLY,16.022331618222083
boydwoo_str_m1_o1_o9_pcu_sym_123,14.848503939035862
LEHNIY_FSR,11.24566576989496
boydwoo_str_m3_o12_o16_pcu_sym_39,12.265624605895576
SINZIA_FSR,16.13054934595939
gmof_Al2O6-DPAC_B-irmof10_B_No15,14.200331205760149
gmof_Uio66Zr-BDC_A-irmof7_A_No300,7.739094633764401
gmof_Zn4O13-BDC_A-irmof20_A_No36,9.263860086627103
boydwoo_str_m4_Al_o17_o23_acs_sym_96,12.45749555788801
boydwoo_str_m3_o1_o8_pcu_sym_71,16.572880958829906
boydwoo_str_m5_Al_o11_o20_sra_sym_133,10.796025374984769
gmof_Zn2O8N2-ADC_A_No22,13.948867827831796
boydwoo_str_m1_o13_o26_pcu_sym_127,13.995788244994648
FOHMUM_FSR,10.184676541733793
boydwoo_str_m3_o2_o5_pcu_sym_93,14.440156895601508
gmof_Al2O6-BDC_B-DPAC_B_No237,14.313452240197405
gmof_Al2O6-AZO_B-irmof10_B_No65,14.034765137341491
gmof_AlO6-AZO_A_No22,13.960395360689988
ONOVAP_FSR,4.914836514298881
LUTKES_FSR,11.816770590651613
boydwoo_str_m3_o16_o22_pcu_sym_220,13.677965348674649
boydwoo_str_m4_Al_o2_o6_acs_sym_118,12.549590606213945
boydwoo_str_m3_o7_o11_pcu_sym_250,14.299916040826158
JOXBIJ_FSR,14.011104682901264
boydwoo_str_m3_o6_o21_pcu_sym_214,12.599430380855134
core_QOMRUH_freeONLY,6.829873298428404
boydwoo_str_m7_Zn_o8_o23_bcu_sym_22,16.070935093422804
NARRUW_FSR,7.524454977106326
boydwoo_str_m4_Al_o6_o20_acs_sym_201,12.580814851076793
gmof_Al2O6-BDC_B-irmof10_B_No73,11.661828687075724
KUTNIY_FSR,13.940873909782166
core_HUTTIA_freeONLY,11.697110701573957
gmof_CuN4-SiF6-DPAC_No10,10.316334749871826
core_ZISYAD_freeONLY,16.584957700130403
gmof_Zn2O8N2-ADC_A-DPAC_A_No320,14.221826805297265
BAXHEP_FSR,7.524454061959416
FUFROO_FSR,9.131711423801233
boydwoo_str_m5_Al_o8_o8_sra_sym_76,14.181213395675668
boydwoo_str_m3_o4_o7_pcu_sym_199,15.581152128378541
gmof_Zn2O8N2-DPAC_A-irmof14_A_No783,14.288358858119137
boydwoo_str_m5_Al_o2_o13_sra_sym_55,11.719041266106323
gmof_Zn2O8-ADC_A-irmof7_A_No1096,14.007307989550755
gmof_Al2O6-irmof20_B-irmof7_B_No316,9.187076449607162
boydwoo_str_m3_o18_o28_pcu_sym_92,20.1963464741658
gmof_Uio66Zr-BDC_A-irmof6_A_No58,7.605103652545475
JAPRIE_FSR,12.62672002413979
MUVYEJ_FSR,11.858958124821374
EMIQOG_FSR,12.360121165785507
boydwoo_str_m3_o1_o23_nbo_sym_66,12.541778630607217
boydwoo_str_m3_o3_o17_pcu_sym_86,15.878927975324597
FUBFEP_FSR,19.178375670741808
NEBVEY_FSR,7.615846778923491
MOF-5_cooh_2_1175_1,7.559100964442912
SARSUC_FSR,9.779946756909936
DUJVUB_FSR,13.995444055866823
boydwoo_str_m5_Al_o26_o26_sra_sym_109,13.935036094166145
boydwoo_str_m3_o4_o14_pcu_sym_197,8.372748752967055
CUSQOX_FSR,13.902999502167486
core_XOMJOY_freeONLY,11.676344623849728
VAZHOW_FSR,16.875893032147967
gmof_Zn2O8N2-ADC_A-AZO_A_No588,14.115268211577396
gmof_Uio66Zr-irmof10_A-irmof14_A_No145,11.770654507397568
gmof_AlO6-irmof10_A_No5,11.60845285698223
boydwoo_str_m3_o3_o18_pcu_sym_183,15.889543927795305
QUVBOZ_FSR,8.009997518699054
gmof_Zn2O8N2-BDC_A-irmof10_A_No86,11.636946678077567
BOQSUW01_FSR,7.901236755175467
boydwoo_str_m3_o2_o3_pcu_sym_117,15.91655236750071
boydwoo_str_m7_Zn_o11_o11_bcu_sym_64,9.56089944108219
boydwoo_str_m7_Zn_o2_o13_bcu_sym_120,13.797447966768715
FUNBEW_FSR,15.962350472164577
CUTVET_FSR,6.5861874961742295
ATEMAP_FSR,7.4859762279860425
boydwoo_str_m3_o3_o16_pcu_sym_139,15.854537710816809
UTELUC_FSR,14.075947581763078
boydwoo_str_m4_Al_o2_o23_acs_sym_29,12.408070096954475
TOYWOW_FSR,9.915648989252908
core_FORKUU_freeONLY,16.022535315989018
VEJYUV03_FSR,4.27540041409571
boydwoo_str_m3_o16_o29_pcu_sym_101,24.555008093561707
TOYWUC_FSR,9.915646646674782
boydwoo_str_m3_o2_o12_pcu_sym_19,11.672009576232002
NAVFEY_FSR,15.04442190613077
boydwoo_str_m1_o5_o9_pcu_sym_33,13.54742541086342
gmof_Al2O6-DPAC_B-irmof20_B_No13,14.200331633209395
gmof_Al2O6-DPAC_B-irmof7_B_No6,14.25940587057124
boydwoo_str_m3_o17_o25_pcu_sym_242,12.35703700120935
ELESOE_FSR,4.914836494033587
UWUTIQ_FSR,9.684376299946411
SIWHOY_FSR,4.275400382242259
gmof_Al2O6-AZO_B-irmof7_B_No258,13.917401906819551
boydwoo_str_m3_o23_o28_pcu_sym_68,20.18582463052659
gmof_Al2O6-fum_B-irmof7_B_No146,8.869941030219804
ROSGAJ_FSR,4.324931371934138
boydwoo_str_m5_Al_o18_o23_sra_sym_52,14.75851275897206
boydwoo_str_m3_o6_o23_pcu_sym_3,12.481214327492488
boydwoo_str_m3_o3_o7_pcu_sym_168,15.916551066704484
gmof_CuN4-SiF6-AZO_No3,10.913368638249294
boydwoo_str_m5_Al_o3_o6_sra_sym_85,15.867082572906982
CUPYZP02_FSR,4.912706138295959
gmof_Al2O6-AZO_B-irmof7_B_No436,14.066127500839782
boydwoo_str_m1_o26_o26_pcu_sym_75,14.684450170991875
CUYSAR_FSR,11.57090287024058
gmof_Al2O6-AZO_B-irmof7_B_No278,13.91739676745281
FENBUW_FSR,5.244439457787212
HOQFAU_FSR,4.912705834057184
gmof_Zn2O8N2-ADC_A-irmof7_A_No26,13.908522766127012
gmof_Zn4O13-BDC_A-irmof20_A_No520,9.18983042933837
ZIGQOY_FSR,12.738384193498657
boydwoo_str_m1_o1_o22_pcu_sym_198,9.855291255222138
gmof_ZnN4-SiF6-DPAC_No10,10.76127701228887
boydwoo_str_m7_Zn_o10_o22_bcu_sym_110,10.122977446457247
ZUTVAO_FSR,4.912706393753064
IJODES_FSR,11.211884991225455
gmof_Al2O6-ADC_B-BDC_B_No241,7.452279565214159
HACWIR02_FSR,6.142747117876815
core_OTOVAW_freeONLY,8.187230072407402
boydwoo_str_m3_o6_o14_pcu_sym_231,12.497860688254358
boydwoo_str_m3_o18_o26_pcu_sym_242,14.064039675653213
POLYEW_FSR,16.05810129077842
gmof_Zn2O8N2-ADC_A-DPAC_A_No550,14.276134574110559
boydwoo_str_m3_o7_o23_pcu_sym_58,14.282259920118078
boydwoo_str_m5_Al_o16_o27_sra_sym_32,15.889795660278475
CUSGOO_FSR,13.073483076415078
boydwoo_str_m3_o8_o16_pcu_sym_15,13.963503917069323
boydwoo_str_m3_o14_o24_nbo_sym_272,8.714071392866547
TAFCIO01_FSR,11.586789045066158
core_FUNGAY_freeONLY,16.2061546041163
SUFPAM_FSR,6.90138348027493
gmof_Zn4O13-BDC_A-DPAC_A_No714,14.293989518309438
gmof_Al2O6-DPAC_B-irmof7_B_No594,14.260867168586353
FAPFIN_FSR,4.9148363015545184
core_GITTOT_manual,5.359977587071586
boydwoo_str_m3_o1_o24_nbo_sym_153,9.27328437465486
gmof_Al2O6-BDC_B_No6,7.577571193863472
gmof_Zn2O8N2-DPAC_A-irmof14_A_No433,14.28362230191822
boydwoo_str_m1_o4_o14_pcu_sym_152,9.322208830410025
boydwoo_str_m3_o18_o21_pcu_sym_112,15.251980617061948
gmof_Al2O6-fum_B-irmof7_B_No151,8.137832628532358
CIDWUJ_FSR,5.793055946630278
UTEMAJ_FSR,13.989593523252738
ETIXEM_FSR,16.71401707171248
DUWBAA_FSR,6.801774067735821
boydwoo_str_m4_Al_o2_o6_acs_sym_199,12.959422113473263
OJAGOX_FSR,22.233837673927127
gmof_Zn4O13-irmof20_A-irmof6_A_No126,9.270047243166475
PUFWEU_FSR,9.559008650842657
DIMBUY_FSR,8.643570624723035
SARTAJ_FSR,9.97636936240691
core_QOZGAP_freeONLY,14.21477568567564
boydwoo_str_m3_o19_o22_pcu_sym_75,8.655651027280275
HIGWOL_FSR,14.735217991557974
IXEBIW_FSR,10.635420455695929
AKEGUT_FSR,9.566153171042666
BAXHIT_FSR,7.524455500223222
ELESEU_FSR,4.912705739527632
boydwoo_str_m3_o22_o22_nbo_sym_281,7.425737394617341
boydwoo_str_m3_o8_o11_pcu_sym_49,15.558906660663057
NABCIE_FSR,10.961767682808983
gmof_Al2O6-BDC_B-irmof7_B_No146,8.55300339198881
MICMAN_FSR,12.366148521155328
gmof_Zn2O8-AZO_A-irmof7_A_No839,13.864369779463587
FUNLEH_FSR,14.078963604752342
boydwoo_str_m4_Al_o6_o20_acs_sym_262,12.497951978737515
boydwoo_str_m3_o16_o22_pcu_sym_55,11.003152317240932
gmof_Zn2O8N2-AZO_A-irmof7_A_No168,14.068350892333983
FIBMAG_FSR,11.963134214848367
gmof_Zn2O8N2-AZO_A-irmof20_A_No376,14.029231951677845
boydwoo_str_m7_Zn_o20_o21_bcu_sym_93,14.70170820276531
gmof_Zn2O8N2-DPAC_A-irmof8_A_No452,14.22805476906769
TEXXOL_FSR,7.524454529987286
gmof_Al2O6-DPAC_B-irmof7_B_No382,14.221827616265491
gmof_Zn4O13-BDC_A-irmof20_A_No214,9.184965795596591
boydwoo_str_m1_o10_o12_pcu_sym_143,8.476807742907372
boydwoo_str_m1_o13_o18_pcu_sym_253,14.93455912564776
gmof_Zn2O8-irmof14_A-irmof16_A_No82,15.930801100069251
boydwoo_str_m3_o2_o26_pcu_sym_252,14.06784889074852
boydwoo_str_m3_o6_o9_pcu_sym_164,15.666171740286382
gmof_AlO6-DPAC_A_No9,14.299024730517942
gmof_Uio66Zr-irmof10_A-irmof14_A_No373,11.682252720717559
boydwoo_str_m3_o4_o17_pcu_sym_246,11.553692420791487
tobacco_SR_tsd_v1-6c_Hf_1_Ch_v2-4c_B_Ch_v3-4c_B_Ch_v4-3c_triazine_Ch_2B_fused_Ch_1x2x1,20.300762673049455
DUJWEM_FSR,14.218126917696667
boydwoo_str_m3_o18_o19_pcu_sym_70,15.611554365086365
boydwoo_str_m1_o19_o23_pcu_sym_104,12.457377407325458
boydwoo_str_m3_o8_o21_pcu_sym_68,13.99845372551294
gmof_Al2O6-irmof10_B-irmof20_B_No75,11.684693842529
YERGIO_FSR,11.98247497093502
CUTDOM_FSR,8.931452005920052
gmof_Al2O6-BDC_B-DPAC_B_No156,14.249787928712733
AWAWEB_FSR,4.912705834752681
ZEDROR_FSR,9.723397406997368
gmof_Zn4O13-BDC_A-DPAC_A_No940,14.328304433684634
BAYQAU03_FSR,4.275400411746586
GEVTEJ_FSR,11.697135233711709
gmof_Zn4O13-BDC_A-irmof20_A_No6,9.271680037088919
boydwoo_str_m1_o11_o14_pcu_sym_195,10.286329224339992
VUWZEV_FSR,7.886482830588348
