,max_len
gmof_Zn4O13-DPAC_A-TED_A_No47,14.238494240462021
TABFUZ_FSR,9.757914327374655
NUPCIM_FSR,6.757101991650336
boydwoo_str_m4_Al_o2_o25_acs_sym_110,12.375655326445418
VOBQEK_FSR,7.485976092370613
DEZZUE_FSR,5.754889183188489
QARWEN_FSR,5.363016143957557
FISNUT_FSR,11.846907891782932
FURQOZ01_FSR,9.552129098332767
core_EDADIX_freeONLY,7.9012313245745736
gmof_AlO6-ADC_A_No3,9.635031674511092
XIXLUO_FSR,14.200365357481473
boydwoo_str_m3_o34_o34_pts_sym_210,16.564306703163155
JADFOM_FSR,13.067085015789235
XATNIP01_FSR,6.006941060701415
SEYVIC01_FSR,6.040978047689888
OGAWEA_FSR,7.3105815793683275
EKERAO_FSR,7.90123769319403
gmof_Zn4O13-irmof8_A-TED_A_No5,9.794357914639772
MOGVIO_FSR,5.292440628323023
gmof_Uio66Zr-BDC_A-irmof7_A_No160,9.315280710783618
boydwoo_str_m5_Al_o3_o20_sra_sym_170,16.935416570334176
boydwoo_str_m3_o16_o25_pcu_sym_115,12.483471692112584
boydwoo_str_m1_o12_o13_pcu_sym_189,9.97636878878388
XINYIE_FSR,4.900742909333005
BAQMOW_FSR,4.580221686366924
UXACEC_FSR,8.189676273278947
LIVLUZ_FSR,9.673630276446055
UCUQEP_FSR,6.96956886055402
boydwoo_str_m3_o4_o14_pcu_sym_93,11.635452050582245
JENJEU_FSR,16.933794940141553
GUYLOC_FSR,11.085623910784886
tobacco_SR_cut_v1-8c_Hf_1_Ch_v2-3c_pyrrole_Ch_1DoU_Ch_2x2x2,16.719098253257002
AKIZEB_FSR,11.72498576377062
BUSMUY_FSR,12.092990032975624
MOF-5_cooh_2_1821_1,9.569685854571931
gmof_AlO6-mof177-N_No27,13.218870592761984
tobacco_SR_ttv_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1B_4Br_Ch_2x2x2,15.640116496957063
YITVOO_FSR,11.783555194105817
MAWPUY_FSR,7.803566242214956
QIJWOY_FSR,9.071227186754955
ZETLAN_FSR,14.526396986423023
boydwoo_str_m3_o11_o23_pcu_sym_54,12.464348091574097
RAPDER_FSR,9.145648753773228
LETMIJ_FSR,13.789818345672888
GOLTIL_FSR,7.665740962700131
boydwoo_str_m1_o22_o24_pcu_sym_220,7.510168753107545
PAQJOG_FSR,2.2464312258830526
gmof_Zn4O13-BDC_A-DPAC_A_No86,14.173121364826793
gmof_Al2O6-AZO_B-TED_B_No1,13.904120403786528
XEJTEN_FSR,6.787711978332341
FODBOR_FSR,9.534386814909556
ZUJGET_FSR,11.54618189246669
BASYOM_FSR,13.891001731800442
QAYBOK_FSR,16.20406864593614
XIFHIF_FSR,7.025072230147314
core_AMODUC_freeONLY,13.995446956815204
gmof_Zn4O13-DPAC_A-TED_A_No31,14.31200374535618
SIGXUE_FSR,8.843361909592655
gmof_Al2O6-irmof6_B-irmof7_B_No12,8.553004616132139
CIHNEO_FSR,10.621684588697702
gmof_Al2O6-irmof12_B-irmof6_B_No2,11.714248196623508
gmof_Al2O6-AZO_B-irmof7_B_No18,13.989592882214023
IFEZOJ_FSR,9.553506400225675
SOTXAC_FSR,13.526383855888668
KIGTEA_FSR,12.859486589007819
boydwoo_str_m5_Al_o17_o20_sra_sym_92,16.1326955806318
SOWCOY01_FSR,8.417727165315457
boydwoo_str_m3_o2_o29_pcu_sym_110,24.42333658754951
HAFQOW_FSR,7.579703044862933
KEKWIH_FSR,2.7611779420725657
FARJOY_FSR,9.801944430902578
EJOQAW_FSR,7.438519447301586
boydwoo_str_m5_Al_o27_o28_sra_sym_129,20.272718844412186
SUHROD_FSR,7.579703075871146
HIYPIO01_FSR,7.961445555823318
boydwoo_str_m4_Al_o25_o25_acs_sym_85,12.353290623666233
CUMROS_FSR,8.630655951639087
gmof_Zn2O8N2-irmof7_A-irmof8_A_No298,9.833386425754657
QURCUD_FSR,6.188553561565802
VEGHAT_FSR,12.169075304979048
gmof_Zn4O13-BDC_A-DPAC_A_No118,14.236738991134914
ABAVIJ_FSR,5.8764623774561775
GIYTEO_FSR,7.79616189971043
CECJUS_FSR,9.472892792591674
UQULAU_FSR,7.90123139645657
YEBQEB_FSR,5.462990684017825
PACXEX_FSR,7.317686944317702
MOF-5_cooh_2_398_2,7.400596347272301
boydwoo_str_m5_Al_o3_o3_sra_sym_123,15.865571832924605
DEYMOJ_FSR,4.912705746748586
FULYIW_FSR,11.20145250080437
gmof_Zn2O8N2-TED-irmof6_No16,7.486079620951499
LIZCEF_FSR,12.196666373417722
gmof_Uio66Zr-BDC_A-irmof7_A_No393,9.025467855014208
LOLGOK_FSR,11.774491800375039
gmof_AlO6-mof177-N_No21,11.917600000186605
ROSFOW_FSR,4.186178657424668
boydwoo_str_m3_o11_o20_pcu_sym_99,10.946320614558891
boydwoo_str_m3_o1_o14_pcu_sym_203,8.25482199728545
AXILOJ01_FSR,7.901231540116202
gmof_AlO6-irmof10_A_No6,11.709095389332086
SALLAT_FSR,4.726445368247683
gmof_AlO6-mof177_No6,14.356394869879544
core_IQOJEF_freeONLY,14.411331292451056
MECJUC_FSR,7.1685105320521485
VALFUL_FSR,9.346781972627552
gmof_AlO6-irmof20_A_No19,9.157976760972634
BUXTEV_FSR,8.622332861521256
gmof_Zn2O8N2-DPAC_A-irmof14_A_No889,14.255518109518006
gmof_AlO6-DPAC_A_No32,14.264755355311227
RITDEF_FSR,5.876462587110942
ATOKIE_FSR,9.044800672078695
COYCEZ_FSR,7.90123274958568
